Date,Value,Anomaly
198005,63.4,-1.8
198006,67.8,-3.8
198007,75.8,-0.2
198008,72.7,-2.2
198009,70.7,-0.8
198010,65.4,1.5
198011,55.1,1.4
198012,47.3,0.8
198101,47.9,2.1
198102,52.4,1.6
198103,53.1,-1.2
198104,60.1,1.0
198105,66.8,1.6
198106,77.1,5.5
198107,76.1,0.1
198108,75.2,0.3
198109,71.8,0.3
198110,61.2,-2.7
198111,56.2,2.5
198112,49.4,2.9
198201,42.4,-3.4
198202,51.3,0.5
198203,52.0,-2.3
198204,56.7,-2.4
198205,66.3,1.1
198206,68.2,-3.4
198207,73.9,-2.1
198208,74.5,-0.4
198209,70.2,-1.3
198210,62.8,-1.1
198211,49.2,-4.5
198212,46.0,-0.5
198301,44.2,-1.6
198302,52.2,1.4
198303,54.0,-0.3
198304,55.7,-3.4
198305,65.0,-0.2
198306,71.4,-0.2
198307,73.3,-2.7
198308,76.6,1.7
198309,74.4,2.9
198310,66.8,2.9
198311,52.9,-0.8
198312,49.9,3.4
198401,47.2,1.4
198402,50.1,-0.7
198403,57.7,3.4
198404,58.3,-0.8
198405,70.0,4.8
198406,72.1,0.5
198407,79.4,3.4
198408,76.2,1.3
198409,76.1,4.6
198410,60.8,-3.1
198411,51.9,-1.8
198412,44.8,-1.7
198501,42.1,-3.7
198502,51.4,0.6
198503,50.8,-3.5
198504,62.5,3.4
198505,64.2,-1.0
198506,75.7,4.1
198507,78.0,2.0
198508,72.8,-2.1
198509,68.3,-3.2
198510,62.9,-1.0
198511,49.9,-3.8
198512,42.1,-4.4
198601,51.0,5.2
198602,54.1,3.3
198603,58.6,4.3
198604,59.4,0.3
198605,66.4,1.2
198606,72.4,0.8
198607,74.9,-1.1
198608,75.3,0.4
198609,66.2,-5.3
198610,64.5,0.6
198611,56.3,2.6
198612,45.6,-0.9
198701,44.3,-1.5
198702,51.1,0.3
198703,53.6,-0.7
198704,63.8,4.7
198705,69.4,4.2
198706,73.1,1.5
198707,71.7,-4.3
198708,75.1,0.2
198709,72.1,0.6
198710,67.7,3.8
198711,52.9,-0.8
198712,46.0,-0.5
198801,46.9,1.1
198802,53.8,3.0
198803,57.1,2.8
198804,60.2,1.1
198805,64.1,-1.1
198806,72.2,0.6
198807,80.4,4.4
198808,75.8,0.9
198809,73.0,1.5
198810,66.4,2.5
198811,53.9,0.2
198812,46.5,0.0
198901,44.1,-1.7
198902,47.1,-3.7
198903,55.0,0.7
198904,62.8,3.7
198905,65.6,0.4
198906,71.6,0.0
198907,76.2,0.2
198908,73.4,-1.5
198909,69.5,-2.0
198910,62.4,-1.5
198911,54.5,0.8
198912,44.2,-2.3
199001,46.6,0.8
199002,47.4,-3.4
199003,55.5,1.2
199004,63.1,4.0
199005,64.9,-0.3
199006,72.2,0.6
199007,77.6,1.6
199008,76.2,1.3
199009,73.5,2.0
199010,66.6,2.7
199011,53.5,-0.2
199012,41.6,-4.9
199101,47.0,1.2
199102,55.2,4.4
199103,50.4,-3.9
199104,57.7,-1.4
199105,62.8,-2.4
199106,69.7,-1.9
199107,76.9,0.9
199108,72.9,-2.0
199109,75.1,3.6
199110,68.8,4.9
199111,55.9,2.2
199112,46.5,0.0
199201,43.4,-2.4
199202,54.3,3.5
199203,56.8,2.5
199204,63.0,3.9
199205,71.4,6.2
199206,71.8,0.2
199207,75.5,-0.5
199208,77.7,2.8
199209,73.0,1.5
199210,66.8,2.9
199211,54.2,0.5
199212,44.3,-2.2
199301,45.3,-0.5
199302,49.8,-1.0
199303,58.2,3.9
199304,59.2,0.1
